BEFORE TRAINING:
x: -0.841249	 y: 0.80068	 guess: 1	 wrong guess
x: -0.339034	 y: -0.415572	 guess: 1	 correct guess
x: -0.834186	 y: 0.832703	 guess: -1	 correct guess
x: -0.181324	 y: -0.42003	 guess: 1	 correct guess
x: -0.941919	 y: 0.465101	 guess: -1	 correct guess
x: 0.52423	 y: 0.066368	 guess: 1	 correct guess
x: -0.103992	 y: 0.659669	 guess: -1	 correct guess
x: 0.257121	 y: -0.0591201	 guess: 1	 correct guess
x: 0.490237	 y: -0.310041	 guess: 1	 correct guess
x: -0.703454	 y: -0.0521924	 guess: -1	 correct guess
x: 0.234712	 y: 0.236947	 guess: 1	 wrong guess
x: 0.633654	 y: -0.545201	 guess: 1	 correct guess
x: 0.262015	 y: 0.264948	 guess: 1	 wrong guess
x: 0.45643	 y: 0.592577	 guess: -1	 correct guess
x: 0.286205	 y: -0.0636775	 guess: 1	 correct guess
x: 0.237854	 y: -0.402788	 guess: 1	 correct guess
x: 0.44519	 y: -0.70121	 guess: 1	 correct guess
x: -0.98825	 y: 0.117233	 guess: -1	 correct guess
x: -0.134096	 y: -0.109708	 guess: -1	 correct guess
x: -0.0579869	 y: -0.556814	 guess: 1	 correct guess
x: -0.0915962	 y: -0.992418	 guess: 1	 correct guess
x: -0.851058	 y: 0.447905	 guess: -1	 correct guess
x: 0.542848	 y: 0.555583	 guess: 1	 wrong guess
x: -0.00199389	 y: 0.135456	 guess: -1	 correct guess
x: 0.603729	 y: -0.950775	 guess: 1	 correct guess
x: -0.746521	 y: 0.0866331	 guess: -1	 correct guess
x: -0.118271	 y: -0.667364	 guess: 1	 correct guess
x: 0.50464	 y: -0.641167	 guess: 1	 correct guess
x: -0.877625	 y: -0.97428	 guess: 1	 correct guess
x: -0.142907	 y: -0.848296	 guess: 1	 correct guess
x: -0.209551	 y: 0.67804	 guess: -1	 correct guess
x: 0.775351	 y: 0.0174204	 guess: 1	 correct guess
x: -0.539517	 y: -0.334039	 guess: -1	 correct guess
x: 0.490554	 y: -0.158699	 guess: 1	 correct guess
x: -0.262238	 y: -0.0551174	 guess: -1	 correct guess
x: 0.367856	 y: 0.515082	 guess: -1	 correct guess
x: -0.143897	 y: 0.49944	 guess: -1	 correct guess
x: -0.675836	 y: -0.703274	 guess: -1	 wrong guess
x: -0.312639	 y: -0.153843	 guess: -1	 correct guess
x: -0.439078	 y: -0.249344	 guess: -1	 correct guess
x: 0.714382	 y: -0.623917	 guess: 1	 correct guess
x: -0.547899	 y: -0.210648	 guess: -1	 correct guess
x: 0.95044	 y: -0.509655	 guess: 1	 correct guess
x: 0.276579	 y: 0.717656	 guess: -1	 correct guess
x: -0.405446	 y: -0.740739	 guess: 1	 correct guess
x: -0.917235	 y: 0.155234	 guess: -1	 correct guess
x: -0.75544	 y: -0.064653	 guess: -1	 correct guess
x: 0.307431	 y: 0.0018971	 guess: 1	 correct guess
x: -0.40776	 y: 0.997776	 guess: -1	 correct guess
x: -0.215304	 y: 0.0608772	 guess: -1	 correct guess
x: 0.587324	 y: 0.657466	 guess: -1	 correct guess
x: -0.941413	 y: -0.860802	 guess: -1	 correct guess
x: -0.1832	 y: -0.170945	 guess: -1	 correct guess
x: -0.695113	 y: -0.0811225	 guess: -1	 correct guess
x: 0.562628	 y: 0.361449	 guess: 1	 correct guess
x: 0.408428	 y: 0.490699	 guess: -1	 correct guess
x: 0.29618	 y: -0.0511965	 guess: 1	 correct guess
x: -0.336234	 y: 0.460557	 guess: -1	 correct guess
x: -0.263591	 y: 0.762667	 guess: -1	 correct guess
x: -0.66812	 y: 0.52401	 guess: -1	 correct guess
x: -0.749174	 y: -0.123816	 guess: -1	 correct guess
x: 0.108189	 y: -0.243697	 guess: 1	 correct guess
x: -0.437256	 y: -0.836931	 guess: 1	 correct guess
x: -0.0495028	 y: -0.726081	 guess: 1	 correct guess
x: 0.437813	 y: -0.8907	 guess: 1	 correct guess
x: -0.635437	 y: 0.828755	 guess: -1	 correct guess
x: 0.805741	 y: -0.461297	 guess: 1	 correct guess
x: 0.594036	 y: 0.512872	 guess: 1	 correct guess
x: -0.487577	 y: 0.969631	 guess: -1	 correct guess
x: 0.607027	 y: -0.163296	 guess: 1	 correct guess
x: -0.0105608	 y: -0.456276	 guess: 1	 correct guess
x: 0.373485	 y: -0.772242	 guess: 1	 correct guess
x: -0.771286	 y: -0.591382	 guess: -1	 correct guess
x: 0.747116	 y: -0.759049	 guess: 1	 correct guess
x: -0.307753	 y: -0.781754	 guess: 1	 correct guess
x: -0.105683	 y: 0.753001	 guess: -1	 correct guess
x: 0.815538	 y: -0.840094	 guess: 1	 correct guess
x: -0.11871	 y: -0.825619	 guess: 1	 correct guess
x: -0.628509	 y: 0.151543	 guess: -1	 correct guess
x: -0.660335	 y: -0.520234	 guess: -1	 correct guess
x: -0.971215	 y: -0.755409	 guess: -1	 correct guess
x: -0.940705	 y: 0.224937	 guess: -1	 correct guess
x: -0.0224836	 y: 0.244283	 guess: -1	 correct guess
x: 0.195484	 y: -0.162279	 guess: 1	 correct guess
x: 0.458535	 y: -0.374578	 guess: 1	 correct guess
x: 0.402069	 y: -0.307396	 guess: 1	 correct guess
x: 0.0871785	 y: 0.185503	 guess: -1	 correct guess
x: -0.269604	 y: 0.219001	 guess: -1	 correct guess
x: -0.246851	 y: -0.395692	 guess: 1	 correct guess
x: 0.859468	 y: 0.198855	 guess: 1	 correct guess
x: -0.806325	 y: -0.216858	 guess: -1	 correct guess
x: 0.585708	 y: -0.554443	 guess: 1	 correct guess
x: -0.678865	 y: 0.149551	 guess: -1	 correct guess
x: -0.161752	 y: -0.453106	 guess: 1	 correct guess
x: -0.307629	 y: 0.106832	 guess: -1	 correct guess
x: 0.5627	 y: -0.0549108	 guess: 1	 correct guess
x: 0.388453	 y: -0.570821	 guess: 1	 correct guess
x: -0.654635	 y: -0.204499	 guess: -1	 correct guess
x: -0.102502	 y: 0.265468	 guess: -1	 correct guess
x: 0.902534	 y: 0.699802	 guess: 1	 correct guess
x: 0.363672	 y: -0.789816	 guess: 1	 correct guess
x: -0.799029	 y: -0.167217	 guess: -1	 correct guess
x: -0.169042	 y: 0.505286	 guess: -1	 correct guess
x: -0.952555	 y: 0.127079	 guess: -1	 correct guess
x: 0.57771	 y: -0.106261	 guess: 1	 correct guess
x: -0.937207	 y: -0.547572	 guess: -1	 correct guess
x: -0.923728	 y: 0.440815	 guess: -1	 correct guess
x: -0.943502	 y: -0.33192	 guess: -1	 correct guess
x: 0.108055	 y: -0.0848019	 guess: 1	 correct guess
x: -0.238354	 y: 0.554388	 guess: -1	 correct guess
x: -0.157315	 y: 0.400205	 guess: -1	 correct guess
x: 0.674868	 y: 0.591051	 guess: 1	 correct guess
x: -0.161787	 y: 0.249744	 guess: -1	 correct guess
x: 0.723614	 y: -0.509355	 guess: 1	 correct guess
x: 0.315473	 y: -0.890083	 guess: 1	 correct guess
x: -0.714495	 y: -0.780142	 guess: 1	 correct guess
x: 0.978037	 y: -0.0997898	 guess: 1	 correct guess
x: 0.942191	 y: -0.390988	 guess: 1	 correct guess
x: -0.473141	 y: 0.0848426	 guess: -1	 correct guess
x: -0.415485	 y: -0.804564	 guess: 1	 correct guess
x: -0.62714	 y: 0.6061	 guess: -1	 correct guess
x: -0.479823	 y: 0.912164	 guess: -1	 correct guess
x: 0.281834	 y: 0.50642	 guess: -1	 correct guess
x: -0.970065	 y: 0.833539	 guess: -1	 correct guess
x: -0.0687455	 y: -0.787319	 guess: 1	 correct guess
x: 0.779037	 y: 0.0528284	 guess: 1	 correct guess
x: 0.213801	 y: 0.623756	 guess: -1	 correct guess
x: 0.410628	 y: 0.859466	 guess: -1	 correct guess
x: -0.015513	 y: 0.638483	 guess: -1	 correct guess
x: -0.292755	 y: 0.191541	 guess: -1	 correcPress any key to continue . . . t guess
x: -0.911479	 y: 0.970826	 guess: -1	 correct guess
x: -0.551911	 y: 0.837533	 guess: -1	 correct guess
x: 0.671881	 y: 0.61966	 guess: 1	 correct guess
x: 0.479805	 y: -0.334097	 guess: 1	 correct guess
x: 0.466718	 y: 0.187118	 guess: 1	 correct guess
x: 0.503219	 y: 0.229891	 guess: 1	 correct guess
x: 0.0622989	 y: -0.192932	 guess: 1	 correct guess
x: -0.0803488	 y: -0.0667319	 guess: -1	 correct guess
x: -0.0295303	 y: -0.626339	 guess: 1	 correct guess
x: 0.476142	 y: -0.487055	 guess: 1	 correct guess
x: -0.701465	 y: -0.186049	 guess: -1	 correct guess
x: -0.24696	 y: -0.240758	 guess: -1	 correct guess
x: 0.347851	 y: -0.939075	 guess: 1	 correct guess
x: 0.150044	 y: 0.328319	 guess: -1	 correct guess
x: -0.236052	 y: 0.0268956	 guess: -1	 correct guess
x: -0.0779423	 y: -0.366207	 guess: 1	 correct guess
x: 0.764878	 y: 0.77389	 guess: 1	 wrong guess
x: -0.950633	 y: 0.477111	 guess: -1	 correct guess
x: 0.0381289	 y: 0.428345	 guess: -1	 correct guess
x: -0.897696	 y: 0.999649	 guess: -1	 correct guess
x: 0.412574	 y: -0.381314	 guess: 1	 correct guess
x: -0.853657	 y: 0.371074	 guess: -1	 correct guess
x: -0.833661	 y: -0.86153	 guess: -1	 wrong guess
x: 0.928932	 y: 0.127929	 guess: 1	 correct guess
x: 0.0876585	 y: 0.840531	 guess: -1	 correct guess
x: 0.71459	 y: 0.934269	 guess: -1	 correct guess
x: 0.780201	 y: -0.930944	 guess: 1	 correct guess
x: 0.631525	 y: 0.849953	 guess: -1	 correct guess
x: 0.0871874	 y: -0.844647	 guess: 1	 correct guess
x: 0.15273	 y: 0.37794	 guess: -1	 correct guess
x: -0.805994	 y: 0.636277	 guess: -1	 correct guess
x: -0.708746	 y: -0.552213	 guess: -1	 correct guess
x: -0.430632	 y: 0.0309833	 guess: -1	 correct guess
x: 0.764671	 y: 0.648207	 guess: 1	 correct guess
x: -0.723722	 y: 0.320608	 guess: -1	 correct guess
x: 0.236967	 y: 0.222818	 guess: 1	 correct guess
x: -0.0176075	 y: 0.757282	 guess: -1	 correct guess
x: -0.681429	 y: 0.485036	 guess: -1	 correct guess
x: -0.731803	 y: 0.460063	 guess: -1	 correct guess
x: 0.27488	 y: -0.414028	 guess: 1	 correct guess
x: -0.625937	 y: 0.141546	 guess: -1	 correct guess
x: -0.928016	 y: -0.0679165	 guess: -1	 correct guess
x: 0.114326	 y: -0.916432	 guess: 1	 correct guess
x: 0.311092	 y: -0.432682	 guess: 1	 correct guess
x: -0.199514	 y: 0.326227	 guess: -1	 correct guess
x: -0.286044	 y: 0.915984	 guess: -1	 correct guess
x: -0.148756	 y: -0.564477	 guess: 1	 correct guess
x: 0.692514	 y: -0.776393	 guess: 1	 correct guess
x: -0.259155	 y: -0.951216	 guess: 1	 correct guess
x: 0.952729	 y: -0.625639	 guess: 1	 correct guess
x: -0.528227	 y: -0.510921	 guess: -1	 correct guess
x: -0.447344	 y: 0.717381	 guess: -1	 correct guess
x: -0.975516	 y: 0.505658	 guess: -1	 correct guess
x: -0.967797	 y: -0.507207	 guess: -1	 correct guess
